Birthplace,Sex,Race,Age group,Base,Stratum,From_state,To_State
Nicaragua,Male,White,Age 40-44,0.173101836,Nicaragua Male White Age 40-44,Uninitialized,Latent TB
Nicaragua,Male,White,Age 45-49,0.238777258,Nicaragua Male White Age 45-49,Uninitialized,Latent TB
Nicaragua,Male,White,Age 50-54,0.238777258,Nicaragua Male White Age 50-54,Uninitialized,Latent TB
Nicaragua,Male,White,Age 55-59,0.238777258,Nicaragua Male White Age 55-59,Uninitialized,Latent TB
Nicaragua,Male,White,Age 60-64,0.238777258,Nicaragua Male White Age 60-64,Uninitialized,Latent TB
Nicaragua,Male,White,Age 65-69,0.122750889,Nicaragua Male White Age 65-69,Uninitialized,Latent TB
Nicaragua,Male,White,Age 70-74,0.122750889,Nicaragua Male White Age 70-74,Uninitialized,Latent TB
Nicaragua,Male,White,Age 75-79,0.122750889,Nicaragua Male White Age 75-79,Uninitialized,Latent TB
Nicaragua,Male,White,Age 80+,0.122750889,Nicaragua Male White Age 80+,Uninitialized,Latent TB
Nicaragua,Male,Other,Age 15-19,0.196959047,Nicaragua Male Other Age 15-19,Uninitialized,Latent TB
Nicaragua,Male,Other,Age 20-24,0.196959047,Nicaragua Male Other Age 20-24,Uninitialized,Latent TB
Nicaragua,Male,Other,Age 25-29,0.173101836,Nicaragua Male Other Age 25-29,Uninitialized,Latent TB
Nicaragua,Male,Other,Age 30-34,0.173101836,Nicaragua Male Other Age 30-34,Uninitialized,Latent TB
Nicaragua,Male,Other,Age 35-39,0.173101836,Nicaragua Male Other Age 35-39,Uninitialized,Latent TB
Nicaragua,Male,Other,Age 40-44,0.173101836,Nicaragua Male Other Age 40-44,Uninitialized,Latent TB
Nicaragua,Male,Other,Age 45-49,0.238777258,Nicaragua Male Other Age 45-49,Uninitialized,Latent TB
Nicaragua,Male,Other,Age 50-54,0.238777258,Nicaragua Male Other Age 50-54,Uninitialized,Latent TB
Nicaragua,Male,Other,Age 55-59,0.238777258,Nicaragua Male Other Age 55-59,Uninitialized,Latent TB
Nicaragua,Male,Other,Age 60-64,0.238777258,Nicaragua Male Other Age 60-64,Uninitialized,Latent TB
Nicaragua,Male,Other,Age 65-69,0.122750889,Nicaragua Male Other Age 65-69,Uninitialized,Latent TB
Nicaragua,Male,Other,Age 70-74,0.122750889,Nicaragua Male Other Age 70-74,Uninitialized,Latent TB
Nicaragua,Male,Other,Age 75-79,0.122750889,Nicaragua Male Other Age 75-79,Uninitialized,Latent TB
Nicaragua,Male,Other,Age 80+,0.122750889,Nicaragua Male Other Age 80+,Uninitialized,Latent TB
Nicaragua,Female,Asian,Age 15-19,0.220467473,Nicaragua Female Asian Age 15-19,Uninitialized,Latent TB
Nicaragua,Female,Asian,Age 20-24,0.220467473,Nicaragua Female Asian Age 20-24,Uninitialized,Latent TB
Nicaragua,Female,Asian,Age 25-29,0.132169017,Nicaragua Female Asian Age 25-29,Uninitialized,Latent TB
Nicaragua,Female,Asian,Age 30-34,0.132169017,Nicaragua Female Asian Age 30-34,Uninitialized,Latent TB
Nicaragua,Female,Asian,Age 35-39,0.132169017,Nicaragua Female Asian Age 35-39,Uninitialized,Latent TB
Nicaragua,Female,Asian,Age 40-44,0.132169017,Nicaragua Female Asian Age 40-44,Uninitialized,Latent TB
Nicaragua,Female,Asian,Age 45-49,0.096460262,Nicaragua Female Asian Age 45-49,Uninitialized,Latent TB
Nicaragua,Female,Asian,Age 50-54,0.096460262,Nicaragua Female Asian Age 50-54,Uninitialized,Latent TB
Nicaragua,Female,Asian,Age 55-59,0.096460262,Nicaragua Female Asian Age 55-59,Uninitialized,Latent TB
Nicaragua,Female,Asian,Age 60-64,0.096460262,Nicaragua Female Asian Age 60-64,Uninitialized,Latent TB
Nicaragua,Female,Asian,Age 65-69,0.035515432,Nicaragua Female Asian Age 65-69,Uninitialized,Latent TB
Nicaragua,Female,Asian,Age 70-74,0.035515432,Nicaragua Female Asian Age 70-74,Uninitialized,Latent TB
Nicaragua,Female,Asian,Age 75-79,0.035515432,Nicaragua Female Asian Age 75-79,Uninitialized,Latent TB
Nicaragua,Female,Asian,Age 80+,0.035515432,Nicaragua Female Asian Age 80+,Uninitialized,Latent TB
Nicaragua,Female,Hispanic,Age 15-19,0.220467473,Nicaragua Female Hispanic Age 15-19,Uninitialized,Latent TB
Nicaragua,Female,Hispanic,Age 20-24,0.220467473,Nicaragua Female Hispanic Age 20-24,Uninitialized,Latent TB
Nicaragua,Female,Hispanic,Age 25-29,0.132169017,Nicaragua Female Hispanic Age 25-29,Uninitialized,Latent TB
Nicaragua,Female,Hispanic,Age 30-34,0.132169017,Nicaragua Female Hispanic Age 30-34,Uninitialized,Latent TB
Nicaragua,Female,Hispanic,Age 35-39,0.132169017,Nicaragua Female Hispanic Age 35-39,Uninitialized,Latent TB
Nicaragua,Female,Hispanic,Age 40-44,0.132169017,Nicaragua Female Hispanic Age 40-44,Uninitialized,Latent TB
Nicaragua,Female,Hispanic,Age 45-49,0.096460262,Nicaragua Female Hispanic Age 45-49,Uninitialized,Latent TB
Nicaragua,Female,Hispanic,Age 50-54,0.096460262,Nicaragua Female Hispanic Age 50-54,Uninitialized,Latent TB
Nicaragua,Female,Hispanic,Age 55-59,0.096460262,Nicaragua Female Hispanic Age 55-59,Uninitialized,Latent TB
Nicaragua,Female,Hispanic,Age 60-64,0.096460262,Nicaragua Female Hispanic Age 60-64,Uninitialized,Latent TB
Nicaragua,Female,Hispanic,Age 65-69,0.035515432,Nicaragua Female Hispanic Age 65-69,Uninitialized,Latent TB
Nicaragua,Female,Hispanic,Age 70-74,0.035515432,Nicaragua Female Hispanic Age 70-74,Uninitialized,Latent TB
Nicaragua,Female,Hispanic,Age 75-79,0.035515432,Nicaragua Female Hispanic Age 75-79,Uninitialized,Latent TB
Nicaragua,Female,Hispanic,Age 80+,0.035515432,Nicaragua Female Hispanic Age 80+,Uninitialized,Latent TB
Nicaragua,Female,Black,Age 15-19,0.220467473,Nicaragua Female Black Age 15-19,Uninitialized,Latent TB
Nicaragua,Female,Black,Age 20-24,0.220467473,Nicaragua Female Black Age 20-24,Uninitialized,Latent TB
Nicaragua,Female,Black,Age 25-29,0.132169017,Nicaragua Female Black Age 25-29,Uninitialized,Latent TB
Nicaragua,Female,Black,Age 30-34,0.132169017,Nicaragua Female Black Age 30-34,Uninitialized,Latent TB
Nicaragua,Female,Black,Age 35-39,0.132169017,Nicaragua Female Black Age 35-39,Uninitialized,Latent TB
Nicaragua,Female,Black,Age 40-44,0.132169017,Nicaragua Female Black Age 40-44,Uninitialized,Latent TB
Nicaragua,Female,Black,Age 45-49,0.096460262,Nicaragua Female Black Age 45-49,Uninitialized,Latent TB
Nicaragua,Female,Black,Age 50-54,0.096460262,Nicaragua Female Black Age 50-54,Uninitialized,Latent TB
Nicaragua,Female,Black,Age 55-59,0.096460262,Nicaragua Female Black Age 55-59,Uninitialized,Latent TB
Nicaragua,Female,Black,Age 60-64,0.096460262,Nicaragua Female Black Age 60-64,Uninitialized,Latent TB
Nicaragua,Female,Black,Age 65-69,0.035515432,Nicaragua Female Black Age 65-69,Uninitialized,Latent TB
Nicaragua,Female,Black,Age 70-74,0.035515432,Nicaragua Female Black Age 70-74,Uninitialized,Latent TB
Nicaragua,Female,Black,Age 75-79,0.035515432,Nicaragua Female Black Age 75-79,Uninitialized,Latent TB
Nicaragua,Female,Black,Age 80+,0.035515432,Nicaragua Female Black Age 80+,Uninitialized,Latent TB
Nicaragua,Female,White,Age 15-19,0.220467473,Nicaragua Female White Age 15-19,Uninitialized,Latent TB
Nicaragua,Female,White,Age 20-24,0.220467473,Nicaragua Female White Age 20-24,Uninitialized,Latent TB
Nicaragua,Female,White,Age 25-29,0.132169017,Nicaragua Female White Age 25-29,Uninitialized,Latent TB
Nicaragua,Female,White,Age 30-34,0.132169017,Nicaragua Female White Age 30-34,Uninitialized,Latent TB
Nicaragua,Female,White,Age 35-39,0.132169017,Nicaragua Female White Age 35-39,Uninitialized,Latent TB
Nicaragua,Female,White,Age 40-44,0.132169017,Nicaragua Female White Age 40-44,Uninitialized,Latent TB
Nicaragua,Female,White,Age 45-49,0.096460262,Nicaragua Female White Age 45-49,Uninitialized,Latent TB
Nicaragua,Female,White,Age 50-54,0.096460262,Nicaragua Female White Age 50-54,Uninitialized,Latent TB
Nicaragua,Female,White,Age 55-59,0.096460262,Nicaragua Female White Age 55-59,Uninitialized,Latent TB
Nicaragua,Female,White,Age 60-64,0.096460262,Nicaragua Female White Age 60-64,Uninitialized,Latent TB
Nicaragua,Female,White,Age 65-69,0.035515432,Nicaragua Female White Age 65-69,Uninitialized,Latent TB
Nicaragua,Female,White,Age 70-74,0.035515432,Nicaragua Female White Age 70-74,Uninitialized,Latent TB
Nicaragua,Female,White,Age 75-79,0.035515432,Nicaragua Female White Age 75-79,Uninitialized,Latent TB
Nicaragua,Female,White,Age 80+,0.035515432,Nicaragua Female White Age 80+,Uninitialized,Latent TB
Nicaragua,Female,Other,Age 15-19,0.220467473,Nicaragua Female Other Age 15-19,Uninitialized,Latent TB
Nicaragua,Female,Other,Age 20-24,0.220467473,Nicaragua Female Other Age 20-24,Uninitialized,Latent TB
Nicaragua,Female,Other,Age 25-29,0.132169017,Nicaragua Female Other Age 25-29,Uninitialized,Latent TB
Nicaragua,Female,Other,Age 30-34,0.132169017,Nicaragua Female Other Age 30-34,Uninitialized,Latent TB
Nicaragua,Female,Other,Age 35-39,0.132169017,Nicaragua Female Other Age 35-39,Uninitialized,Latent TB
Nicaragua,Female,Other,Age 40-44,0.132169017,Nicaragua Female Other Age 40-44,Uninitialized,Latent TB
Nicaragua,Female,Other,Age 45-49,0.096460262,Nicaragua Female Other Age 45-49,Uninitialized,Latent TB
Nicaragua,Female,Other,Age 50-54,0.096460262,Nicaragua Female Other Age 50-54,Uninitialized,Latent TB
Nicaragua,Female,Other,Age 55-59,0.096460262,Nicaragua Female Other Age 55-59,Uninitialized,Latent TB
Nicaragua,Female,Other,Age 60-64,0.096460262,Nicaragua Female Other Age 60-64,Uninitialized,Latent TB
Nicaragua,Female,Other,Age 65-69,0.035515432,Nicaragua Female Other Age 65-69,Uninitialized,Latent TB
Nicaragua,Female,Other,Age 70-74,0.035515432,Nicaragua Female Other Age 70-74,Uninitialized,Latent TB
Nicaragua,Female,Other,Age 75-79,0.035515432,Nicaragua Female Other Age 75-79,Uninitialized,Latent TB
Nicaragua,Female,Other,Age 80+,0.035515432,Nicaragua Female Other Age 80+,Uninitialized,Latent TB
Nigeria,Male,Asian,Age 15-19,0.202355031,Nigeria Male Asian Age 15-19,Uninitialized,Latent TB
Nigeria,Male,Asian,Age 20-24,0.202355031,Nigeria Male Asian Age 20-24,Uninitialized,Latent TB
Nigeria,Male,Asian,Age 25-29,0.228156657,Nigeria Male Asian Age 25-29,Uninitialized,Latent TB
Nigeria,Male,Asian,Age 30-34,0.228156657,Nigeria Male Asian Age 30-34,Uninitialized,Latent TB
Nigeria,Male,Asian,Age 35-39,0.228156657,Nigeria Male Asian Age 35-39,Uninitialized,Latent TB
Nigeria,Male,Asian,Age 40-44,0.228156657,Nigeria Male Asian Age 40-44,Uninitialized,Latent TB
Nigeria,Male,Asian,Age 45-49,0.357280614,Nigeria Male Asian Age 45-49,Uninitialized,Latent TB
Nigeria,Male,Asian,Age 50-54,0.357280614,Nigeria Male Asian Age 50-54,Uninitialized,Latent TB
Nigeria,Male,Asian,Age 55-59,0.357280614,Nigeria Male Asian Age 55-59,Uninitialized,Latent TB
Nigeria,Male,Asian,Age 60-64,0.357280614,Nigeria Male Asian Age 60-64,Uninitialized,Latent TB
Nigeria,Male,Asian,Age 65-69,0.519126221,Nigeria Male Asian Age 65-69,Uninitialized,Latent TB
Nigeria,Male,Asian,Age 70-74,0.519126221,Nigeria Male Asian Age 70-74,Uninitialized,Latent TB
Nigeria,Male,Asian,Age 75-79,0.519126221,Nigeria Male Asian Age 75-79,Uninitialized,Latent TB
Nigeria,Male,Asian,Age 80+,0.519126221,Nigeria Male Asian Age 80+,Uninitialized,Latent TB
Nigeria,Male,Hispanic,Age 15-19,0.202355031,Nigeria Male Hispanic Age 15-19,Uninitialized,Latent TB
Nigeria,Male,Hispanic,Age 20-24,0.202355031,Nigeria Male Hispanic Age 20-24,Uninitialized,Latent TB
Nigeria,Male,Hispanic,Age 25-29,0.228156657,Nigeria Male Hispanic Age 25-29,Uninitialized,Latent TB
Nigeria,Male,Hispanic,Age 30-34,0.228156657,Nigeria Male Hispanic Age 30-34,Uninitialized,Latent TB
Nigeria,Male,Hispanic,Age 35-39,0.228156657,Nigeria Male Hispanic Age 35-39,Uninitialized,Latent TB
Nigeria,Male,Hispanic,Age 40-44,0.228156657,Nigeria Male Hispanic Age 40-44,Uninitialized,Latent TB
Nigeria,Male,Hispanic,Age 45-49,0.357280614,Nigeria Male Hispanic Age 45-49,Uninitialized,Latent TB
Nigeria,Male,Hispanic,Age 50-54,0.357280614,Nigeria Male Hispanic Age 50-54,Uninitialized,Latent TB
Nigeria,Male,Hispanic,Age 55-59,0.357280614,Nigeria Male Hispanic Age 55-59,Uninitialized,Latent TB
Nigeria,Male,Hispanic,Age 60-64,0.357280614,Nigeria Male Hispanic Age 60-64,Uninitialized,Latent TB
Nigeria,Male,Hispanic,Age 65-69,0.519126221,Nigeria Male Hispanic Age 65-69,Uninitialized,Latent TB
Nigeria,Male,Hispanic,Age 70-74,0.519126221,Nigeria Male Hispanic Age 70-74,Uninitialized,Latent TB
Nigeria,Male,Hispanic,Age 75-79,0.519126221,Nigeria Male Hispanic Age 75-79,Uninitialized,Latent TB
Nigeria,Male,Hispanic,Age 80+,0.519126221,Nigeria Male Hispanic Age 80+,Uninitialized,Latent TB
Nigeria,Male,Black,Age 15-19,0.202355031,Nigeria Male Black Age 15-19,Uninitialized,Latent TB
Nigeria,Male,Black,Age 20-24,0.202355031,Nigeria Male Black Age 20-24,Uninitialized,Latent TB
Nigeria,Male,Black,Age 25-29,0.228156657,Nigeria Male Black Age 25-29,Uninitialized,Latent TB
Nigeria,Male,Black,Age 30-34,0.228156657,Nigeria Male Black Age 30-34,Uninitialized,Latent TB
Nigeria,Male,Black,Age 35-39,0.228156657,Nigeria Male Black Age 35-39,Uninitialized,Latent TB
Nigeria,Male,Black,Age 40-44,0.228156657,Nigeria Male Black Age 40-44,Uninitialized,Latent TB
Nigeria,Male,Black,Age 45-49,0.357280614,Nigeria Male Black Age 45-49,Uninitialized,Latent TB
Nigeria,Male,Black,Age 50-54,0.357280614,Nigeria Male Black Age 50-54,Uninitialized,Latent TB
Nigeria,Male,Black,Age 55-59,0.357280614,Nigeria Male Black Age 55-59,Uninitialized,Latent TB
Nigeria,Male,Black,Age 60-64,0.357280614,Nigeria Male Black Age 60-64,Uninitialized,Latent TB
Nigeria,Male,Black,Age 65-69,0.519126221,Nigeria Male Black Age 65-69,Uninitialized,Latent TB
Nigeria,Male,Black,Age 70-74,0.519126221,Nigeria Male Black Age 70-74,Uninitialized,Latent TB
Nigeria,Male,Black,Age 75-79,0.519126221,Nigeria Male Black Age 75-79,Uninitialized,Latent TB
Nigeria,Male,Black,Age 80+,0.519126221,Nigeria Male Black Age 80+,Uninitialized,Latent TB
Nigeria,Male,White,Age 15-19,0.202355031,Nigeria Male White Age 15-19,Uninitialized,Latent TB
Nigeria,Male,White,Age 20-24,0.202355031,Nigeria Male White Age 20-24,Uninitialized,Latent TB
Nigeria,Male,White,Age 25-29,0.228156657,Nigeria Male White Age 25-29,Uninitialized,Latent TB
Nigeria,Male,White,Age 30-34,0.228156657,Nigeria Male White Age 30-34,Uninitialized,Latent TB
Nigeria,Male,White,Age 35-39,0.228156657,Nigeria Male White Age 35-39,Uninitialized,Latent TB
Nigeria,Male,White,Age 40-44,0.228156657,Nigeria Male White Age 40-44,Uninitialized,Latent TB
Nigeria,Male,White,Age 45-49,0.357280614,Nigeria Male White Age 45-49,Uninitialized,Latent TB
Nigeria,Male,White,Age 50-54,0.357280614,Nigeria Male White Age 50-54,Uninitialized,Latent TB
Nigeria,Male,White,Age 55-59,0.357280614,Nigeria Male White Age 55-59,Uninitialized,Latent TB
Nigeria,Male,White,Age 60-64,0.357280614,Nigeria Male White Age 60-64,Uninitialized,Latent TB
Nigeria,Male,White,Age 65-69,0.519126221,Nigeria Male White Age 65-69,Uninitialized,Latent TB
Nigeria,Male,White,Age 70-74,0.519126221,Nigeria Male White Age 70-74,Uninitialized,Latent TB
Nigeria,Male,White,Age 75-79,0.519126221,Nigeria Male White Age 75-79,Uninitialized,Latent TB
Nigeria,Male,White,Age 80+,0.519126221,Nigeria Male White Age 80+,Uninitialized,Latent TB
Nigeria,Male,Other,Age 15-19,0.202355031,Nigeria Male Other Age 15-19,Uninitialized,Latent TB
Nigeria,Male,Other,Age 20-24,0.202355031,Nigeria Male Other Age 20-24,Uninitialized,Latent TB
Nigeria,Male,Other,Age 25-29,0.228156657,Nigeria Male Other Age 25-29,Uninitialized,Latent TB
Nigeria,Male,Other,Age 30-34,0.228156657,Nigeria Male Other Age 30-34,Uninitialized,Latent TB
Nigeria,Male,Other,Age 35-39,0.228156657,Nigeria Male Other Age 35-39,Uninitialized,Latent TB
Nigeria,Male,Other,Age 40-44,0.228156657,Nigeria Male Other Age 40-44,Uninitialized,Latent TB
Nigeria,Male,Other,Age 45-49,0.357280614,Nigeria Male Other Age 45-49,Uninitialized,Latent TB
Nigeria,Male,Other,Age 50-54,0.357280614,Nigeria Male Other Age 50-54,Uninitialized,Latent TB
Nigeria,Male,Other,Age 55-59,0.357280614,Nigeria Male Other Age 55-59,Uninitialized,Latent TB
Nigeria,Male,Other,Age 60-64,0.357280614,Nigeria Male Other Age 60-64,Uninitialized,Latent TB
Nigeria,Male,Other,Age 65-69,0.519126221,Nigeria Male Other Age 65-69,Uninitialized,Latent TB
Nigeria,Male,Other,Age 70-74,0.519126221,Nigeria Male Other Age 70-74,Uninitialized,Latent TB
Nigeria,Male,Other,Age 75-79,0.519126221,Nigeria Male Other Age 75-79,Uninitialized,Latent TB
Nigeria,Male,Other,Age 80+,0.519126221,Nigeria Male Other Age 80+,Uninitialized,Latent TB
Nigeria,Female,Asian,Age 15-19,0.19051279,Nigeria Female Asian Age 15-19,Uninitialized,Latent TB
Nigeria,Female,Asian,Age 20-24,0.19051279,Nigeria Female Asian Age 20-24,Uninitialized,Latent TB
Nigeria,Female,Asian,Age 25-29,0.199679123,Nigeria Female Asian Age 25-29,Uninitialized,Latent TB
Nigeria,Female,Asian,Age 30-34,0.199679123,Nigeria Female Asian Age 30-34,Uninitialized,Latent TB
Nigeria,Female,Asian,Age 35-39,0.199679123,Nigeria Female Asian Age 35-39,Uninitialized,Latent TB
Nigeria,Female,Asian,Age 40-44,0.199679123,Nigeria Female Asian Age 40-44,Uninitialized,Latent TB
Nigeria,Female,Asian,Age 45-49,0.248939679,Nigeria Female Asian Age 45-49,Uninitialized,Latent TB
Nigeria,Female,Asian,Age 50-54,0.248939679,Nigeria Female Asian Age 50-54,Uninitialized,Latent TB
Nigeria,Female,Asian,Age 55-59,0.248939679,Nigeria Female Asian Age 55-59,Uninitialized,Latent TB
Nigeria,Female,Asian,Age 60-64,0.248939679,Nigeria Female Asian Age 60-64,Uninitialized,Latent TB
Nigeria,Female,Asian,Age 65-69,0.232785062,Nigeria Female Asian Age 65-69,Uninitialized,Latent TB
Nigeria,Female,Asian,Age 70-74,0.232785062,Nigeria Female Asian Age 70-74,Uninitialized,Latent TB
Nigeria,Female,Asian,Age 75-79,0.232785062,Nigeria Female Asian Age 75-79,Uninitialized,Latent TB
Nigeria,Female,Asian,Age 80+,0.232785062,Nigeria Female Asian Age 80+,Uninitialized,Latent TB
Nigeria,Female,Hispanic,Age 15-19,0.19051279,Nigeria Female Hispanic Age 15-19,Uninitialized,Latent TB
Nigeria,Female,Hispanic,Age 20-24,0.19051279,Nigeria Female Hispanic Age 20-24,Uninitialized,Latent TB
Nigeria,Female,Hispanic,Age 25-29,0.199679123,Nigeria Female Hispanic Age 25-29,Uninitialized,Latent TB
Nigeria,Female,Hispanic,Age 30-34,0.199679123,Nigeria Female Hispanic Age 30-34,Uninitialized,Latent TB
Nigeria,Female,Hispanic,Age 35-39,0.199679123,Nigeria Female Hispanic Age 35-39,Uninitialized,Latent TB
Nigeria,Female,Hispanic,Age 40-44,0.199679123,Nigeria Female Hispanic Age 40-44,Uninitialized,Latent TB
Nigeria,Female,Hispanic,Age 45-49,0.248939679,Nigeria Female Hispanic Age 45-49,Uninitialized,Latent TB
Nigeria,Female,Hispanic,Age 50-54,0.248939679,Nigeria Female Hispanic Age 50-54,Uninitialized,Latent TB
Nigeria,Female,Hispanic,Age 55-59,0.248939679,Nigeria Female Hispanic Age 55-59,Uninitialized,Latent TB
Nigeria,Female,Hispanic,Age 60-64,0.248939679,Nigeria Female Hispanic Age 60-64,Uninitialized,Latent TB
Nigeria,Female,Hispanic,Age 65-69,0.232785062,Nigeria Female Hispanic Age 65-69,Uninitialized,Latent TB
Nigeria,Female,Hispanic,Age 70-74,0.232785062,Nigeria Female Hispanic Age 70-74,Uninitialized,Latent TB
Nigeria,Female,Hispanic,Age 75-79,0.232785062,Nigeria Female Hispanic Age 75-79,Uninitialized,Latent TB
Nigeria,Female,Hispanic,Age 80+,0.232785062,Nigeria Female Hispanic Age 80+,Uninitialized,Latent TB
Nigeria,Female,Black,Age 15-19,0.19051279,Nigeria Female Black Age 15-19,Uninitialized,Latent TB
Nigeria,Female,Black,Age 20-24,0.19051279,Nigeria Female Black Age 20-24,Uninitialized,Latent TB
Nigeria,Female,Black,Age 25-29,0.199679123,Nigeria Female Black Age 25-29,Uninitialized,Latent TB
Nigeria,Female,Black,Age 30-34,0.199679123,Nigeria Female Black Age 30-34,Uninitialized,Latent TB
Nigeria,Female,Black,Age 35-39,0.199679123,Nigeria Female Black Age 35-39,Uninitialized,Latent TB
Nigeria,Female,Black,Age 40-44,0.199679123,Nigeria Female Black Age 40-44,Uninitialized,Latent TB
Nigeria,Female,Black,Age 45-49,0.248939679,Nigeria Female Black Age 45-49,Uninitialized,Latent TB
Nigeria,Female,Black,Age 50-54,0.248939679,Nigeria Female Black Age 50-54,Uninitialized,Latent TB
Nigeria,Female,Black,Age 55-59,0.248939679,Nigeria Female Black Age 55-59,Uninitialized,Latent TB
Nigeria,Female,Black,Age 60-64,0.248939679,Nigeria Female Black Age 60-64,Uninitialized,Latent TB
Nigeria,Female,Black,Age 65-69,0.232785062,Nigeria Female Black Age 65-69,Uninitialized,Latent TB
Nigeria,Female,Black,Age 70-74,0.232785062,Nigeria Female Black Age 70-74,Uninitialized,Latent TB
Nigeria,Female,Black,Age 75-79,0.232785062,Nigeria Female Black Age 75-79,Uninitialized,Latent TB
Nigeria,Female,Black,Age 80+,0.232785062,Nigeria Female Black Age 80+,Uninitialized,Latent TB
Nigeria,Female,White,Age 15-19,0.19051279,Nigeria Female White Age 15-19,Uninitialized,Latent TB
Nigeria,Female,White,Age 20-24,0.19051279,Nigeria Female White Age 20-24,Uninitialized,Latent TB
